fig_num,name,num_parts,img_url,cluster
fig-017349,"Aliya, Coral Top, White Skirt, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-017349.jpg,2
fig-017350,Zahra,4,https://cdn.rebrickable.com/media/sets/fig-017350.jpg,4
fig-017351,"Autumn, Lavender Outfit",4,https://cdn.rebrickable.com/media/sets/fig-017351.jpg,4
fig-017353,"Zac, Dark Turquoise Top, Yellow Pants",4,https://cdn.rebrickable.com/media/sets/fig-017353.jpg,1
fig-017354,"Olly, Bright Light Blue Shirt, Dark Orange Shorts",4,https://cdn.rebrickable.com/media/sets/fig-017354.jpg,2
fig-017355,"Paisley, Lavender Top, Bright Light Blue Pants",4,https://cdn.rebrickable.com/media/sets/fig-017355.jpg,1
fig-017356,"Liann, Colored Top, Orange Skirt, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-017356.jpg,2
fig-017357,Valeria,4,https://cdn.rebrickable.com/media/sets/fig-017357.jpg,4
fig-017358,"Liann, Colored Top, Yellowish Green Shorts, Life Vest, Flower",6,https://cdn.rebrickable.com/media/sets/fig-017358.jpg,4
fig-017359,"Paisley, Bright Light Yellow Top, Blue Violet Skirt, Visor",4,https://cdn.rebrickable.com/media/sets/fig-017359.jpg,2
fig-017360,"Leo, Bright Light Orange Vest, Reddish Orange Pants",4,https://cdn.rebrickable.com/media/sets/fig-017360.jpg,1
fig-017361,"Red Torso, Sand Blue Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-017361.jpg,0
fig-017362,"Jungle Ranger, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-017362.jpg,4
fig-017363,"Stray, Medium Lavender Armor",7,https://cdn.rebrickable.com/media/sets/fig-017363.jpg,4
fig-017364,Anna Wilson / Anna Tasman,4,https://cdn.rebrickable.com/media/sets/fig-017364.jpg,4
fig-017365,Draco Malfoy,4,https://cdn.rebrickable.com/media/sets/fig-017365.jpg,4
fig-017366,Chester Copperpot (Skeleton),5,https://cdn.rebrickable.com/media/sets/fig-017366.jpg,4
fig-017367,"Skeleton, Standard Face, Bent Arms, Vertical Hand Clips, 78132 Torso, No Legs",4,https://cdn.rebrickable.com/media/sets/fig-017367.jpg,4
fig-017368,Pirate Ship Figurehead,11,https://cdn.rebrickable.com/media/sets/fig-017368.jpg,4
fig-017369,"Sonic, Open Mouth Smile",3,https://cdn.rebrickable.com/media/sets/fig-017369.jpg,4
fig-017370,"Dragon Operator, White Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017370.jpg,8
fig-017371,"Dragon Operator, White Legs, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-017371.jpg,8
fig-017372,"Dragon Operator, Red Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017372.jpg,3
fig-017373,"Dragon Operator, Red Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017373.jpg,8
fig-017374,"Astronaut, White/Dark Turquoise Suit, Dark Turquoise Helmet, Neck Bracket",6,https://cdn.rebrickable.com/media/sets/fig-017374.jpg,4
fig-017375,"Astronaut, White/Coral Suit, Dark Turquoise Legs, Bright Light Yellow Hair, Harnass",5,https://cdn.rebrickable.com/media/sets/fig-017375.jpg,2
fig-017376,"Arctic Explorer, Coral Torso, Dark Turquoise Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017376.jpg,8
fig-017377,"Arctic Explorer, Coral Torso, Dark Turquoise Legs, Dark Blue Ushanka",4,https://cdn.rebrickable.com/media/sets/fig-017377.jpg,6
fig-017378,"Arctic Explorer, Coral Torso, Dark Blue Legs, Bright Light Yellow Hair",4,https://cdn.rebrickable.com/media/sets/fig-017378.jpg,2
fig-017379,"Arctic Explorer, Dark Blue Wetsuit, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017379.jpg,8
fig-017380,"Astronaut, Dark Turquoise Jumpsuit, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017380.jpg,3
fig-017381,"Astronaut, White Torso, Dark Blue Legs, Medium Nougat Hair",5,https://cdn.rebrickable.com/media/sets/fig-017381.jpg,8
fig-017382,"Astronaut, White/Dark Turquoise Spacesuit, Dark Brown Hair",5,https://cdn.rebrickable.com/media/sets/fig-017382.jpg,8
fig-017383,"Astronaut, White/Coral Suit, Dark Turquoise Legs, Helmet, Dark Blue Harnass",6,https://cdn.rebrickable.com/media/sets/fig-017383.jpg,6
fig-017384,"Arctic Explorer, Coral Torso, Dark Turquoise Legs, Dark Blue Beanie, Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-017384.jpg,6
fig-017385,"Arctic Explorer, Dark Blue Wetsuit, Helmet, Dark Turquoise Airtanks",6,https://cdn.rebrickable.com/media/sets/fig-017385.jpg,6
fig-017386,"Police Officer, Vibrant Yellow Safety Vest, Dark Blue Legs, White Helmet",5,https://cdn.rebrickable.com/media/sets/fig-017386.jpg,6
fig-017387,"Lloyd, Dark Green Suit, Wrap",4,https://cdn.rebrickable.com/media/sets/fig-017387.jpg,4
fig-017389,"Kai, Dark Red Suit, Wrap",4,https://cdn.rebrickable.com/media/sets/fig-017389.jpg,4
fig-017390,"Construction Worker, Reddish Orange Safety Jacket, Dark Blue Grey Legs, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-017390.jpg,6
fig-017392,"Red Torso, Blue Legs, Standard Head (3626c)",3,https://cdn.rebrickable.com/media/sets/fig-017392.jpg,0
fig-017393,Anti-Venom,2,https://cdn.rebrickable.com/media/sets/fig-017393.jpg,4
fig-017394,"Bruce Wayne, Striped Suit",4,https://cdn.rebrickable.com/media/sets/fig-017394.jpg,4
fig-017395,"Batman Suit, Trans-Light Blue Head",5,https://cdn.rebrickable.com/media/sets/fig-017395.jpg,4
fig-017396,"Pirate - Magenta Vest, Anchor Tattoo, Blue Legs, Red Bandana",4,https://cdn.rebrickable.com/media/sets/fig-017396.jpg,6
fig-017397,"Police Officer, Vibrant Yellow Police Vest, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-017397.jpg,4
fig-017398,"Lloyd, Bright Green Robes, Hair",5,https://cdn.rebrickable.com/media/sets/fig-017398.jpg,2
fig-017399,"Autumn, Bright Light Blue Riding Helmet",4,https://cdn.rebrickable.com/media/sets/fig-017399.jpg,2
fig-017400,"Matilde, Bright Pink Shirt, White Pants",4,https://cdn.rebrickable.com/media/sets/fig-017400.jpg,1
fig-017401,"White Torso with Classic Space Fig, Blue Legs, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-017401.jpg,8
fig-017402,"Dark Brown Torso, Dark Red Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017402.jpg,8
fig-017403,"Police Officer, Black Vest, Bright Light Blue Shirt, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017403.jpg,3
fig-017404,"Tan Coat, Dark Green Legs, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-017404.jpg,8
fig-017405,"Musician, Dark Bluish Grey Jacket, Dark Brown Hair, Light Bluish Grey Hair",4,https://cdn.rebrickable.com/media/sets/fig-017405.jpg,8
fig-017406,"Sculptor, Black Fire Suit, Dark Bluish grey Legs, Light Bluish Grey Hair",4,https://cdn.rebrickable.com/media/sets/fig-017406.jpg,8
fig-017407,"Ballerina Teacher, White Torso, Dark Turquoise Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017407.jpg,8
fig-017408,"Ballerina, White Outfit, Medium Legs, Dark Brown Hair",5,https://cdn.rebrickable.com/media/sets/fig-017408.jpg,8
fig-017409,"Painter, Sand Green Torso, Medium Nougat Apron, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-017409.jpg,8
fig-017410,"Waiter, Black Suit, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017410.jpg,3
fig-017411,"Photographer, Dark Blue Jacket, Legs, Black Hair, Headphones",5,https://cdn.rebrickable.com/media/sets/fig-017411.jpg,3
fig-017412,"Carriage Driver, Black Suit, Top Hat, Moustache",5,https://cdn.rebrickable.com/media/sets/fig-017412.jpg,3
fig-017413,"Lady, White Torso, Black Dress, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-017413.jpg,8
fig-017414,"Light Bluish Grey Suit, Fedora",4,https://cdn.rebrickable.com/media/sets/fig-017414.jpg,4
fig-017415,"Prospector, Red Torso, Dark Blue Legs, Beard, Fedora",5,https://cdn.rebrickable.com/media/sets/fig-017415.jpg,6
fig-017416,"Prospector, Reddish Brown Coat, Fur Collar, Dark Blue Legs, Dark Blue Beanie",5,https://cdn.rebrickable.com/media/sets/fig-017416.jpg,6
fig-017417,"Bandit, Tan Coat, Black Legs, Fedora, Mask",5,https://cdn.rebrickable.com/media/sets/fig-017417.jpg,3
fig-017418,"Bandit, Red Shirt, Black legs, Fedora, Mask",5,https://cdn.rebrickable.com/media/sets/fig-017418.jpg,3
fig-017419,"Bandit, Black Dress, Dark Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-017419.jpg,3
fig-017420,"Climber, Dark Tan Shirt, Reddish Brown Apron, Reddish Brown Cap, Backpack",5,https://cdn.rebrickable.com/media/sets/fig-017420.jpg,8
fig-017421,"Dark Green Torso, Sand Blue Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017421.jpg,8
fig-017422,"Explosives Expert, White Torso, Reddish Brown Legs, Fedora, Mask",5,https://cdn.rebrickable.com/media/sets/fig-017422.jpg,8
fig-017423,"Prisoner, White Shirt, Black Shirt, Dark Orange Hair, Moustache",5,https://cdn.rebrickable.com/media/sets/fig-017423.jpg,3
fig-017424,"Explosives Expert, Sand Green Torso, Medium Nougat Apron, Fedora",4,https://cdn.rebrickable.com/media/sets/fig-017424.jpg,4
fig-017425,"Motorcyclist, Dark Red Torso, Dark Tan Legs, Dark Blue Helmet",5,https://cdn.rebrickable.com/media/sets/fig-017425.jpg,8
fig-017426,"Kid, Dark Turquoise Torso, Olive Green Medium Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017426.jpg,8
fig-017427,"Hiker, Light Bluish Grey Torso, Sand Blue Legs, Dark Blue Cap, Backpack",5,https://cdn.rebrickable.com/media/sets/fig-017427.jpg,6
fig-017428,"Knight, Gold Lion, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-017428.jpg,4
fig-017429,"Knight, Wolfpack, White Beard",5,https://cdn.rebrickable.com/media/sets/fig-017429.jpg,4
fig-017430,"Knight, Wolfpack, Reddish Brown Hood",4,https://cdn.rebrickable.com/media/sets/fig-017430.jpg,4
fig-017431,"Knight, Gold Lion, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-017431.jpg,4
fig-017432,"Knight, Wolfpack, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017432.jpg,8
fig-017433,"Knight, Wolfpack, Black Hood",4,https://cdn.rebrickable.com/media/sets/fig-017433.jpg,3
fig-017434,"Knight, Wolfpack, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017434.jpg,3
fig-017435,"Knight, Wolfpack, Light Bluish Grey Hair, Fur Collar",5,https://cdn.rebrickable.com/media/sets/fig-017435.jpg,4
fig-017436,"Knight, Wolfpack, Tan Hair, Mask",5,https://cdn.rebrickable.com/media/sets/fig-017436.jpg,4
fig-017437,"Knight, Wolfpack, Black Hood, Quiver",5,https://cdn.rebrickable.com/media/sets/fig-017437.jpg,3
fig-017438,"Ranger, Bright Light Blue Torso, Dark Green Legs, Fedora, Moustache",4,https://cdn.rebrickable.com/media/sets/fig-017438.jpg,2
fig-017439,"Ranger, Bright Light Blue Torso, Dark Green Legs, Fedora, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-017439.jpg,2
fig-017440,"Ranger, Bright Light Blue Torso, Dark Green Legs, Fedora, Woman",4,https://cdn.rebrickable.com/media/sets/fig-017440.jpg,2
fig-017441,"Dad, Dark Azure Torso, Dark Blue Legs, Dark Brown Hair, Baby Carrier",5,https://cdn.rebrickable.com/media/sets/fig-017441.jpg,8
fig-017442,"Kid, Reddish Brown Torso, Medium Lavender Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017442.jpg,8
fig-017443,"Mother, Light Bluish Grey Torso, Sand Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017443.jpg,8
fig-017444,"Hiker, Dark Turquoise Tracksuit, Medium Nougat Hair, Backpack",5,https://cdn.rebrickable.com/media/sets/fig-017444.jpg,4
fig-017445,"Hiker, Dark Purple Tracksuit, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017445.jpg,8
fig-017446,"Hiker, Tan Coat, Black Legs, Bright Light Yellow Hair",4,https://cdn.rebrickable.com/media/sets/fig-017446.jpg,2
fig-017447,"Guard, Black Legs, Dark Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-017447.jpg,6
fig-017448,Sushi Chef,4,https://cdn.rebrickable.com/media/sets/fig-017448.jpg,4
fig-017449,"Kid, White Torso, Dark Purple Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017449.jpg,8
fig-017450,"Kid, Light Bluish Grey Torso, Dark Tan Legs, Dark Blue Beanie",4,https://cdn.rebrickable.com/media/sets/fig-017450.jpg,8
fig-017451,Tom Nook,4,https://cdn.rebrickable.com/media/sets/fig-017451.jpg,4
fig-017452,Sally,4,https://cdn.rebrickable.com/media/sets/fig-017452.jpg,4
fig-017453,Piglet,3,https://cdn.rebrickable.com/media/sets/fig-017453.jpg,4
fig-017454,Dr. Ryland Grace,6,https://cdn.rebrickable.com/media/sets/fig-017454.jpg,4
fig-017455,Rocky (Alien),11,https://cdn.rebrickable.com/media/sets/fig-017455.jpg,4
fig-017457,"Luke Skywalker, Black Robes (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017457.jpg,4
fig-017459,Darth Vader (SMART Play),5,https://cdn.rebrickable.com/media/sets/fig-017459.jpg,4
fig-017461,Emperor Palpatine (SMART Play),4,https://cdn.rebrickable.com/media/sets/fig-017461.jpg,4
fig-017463,"Royal Guard, Dark Red Hands, Short Cape",5,https://cdn.rebrickable.com/media/sets/fig-017463.jpg,4
fig-017465,"Rebel Pilot A-Wing, Green Uniform",4,https://cdn.rebrickable.com/media/sets/fig-017465.jpg,4
fig-017466,"Zelda, Dress",5,https://cdn.rebrickable.com/media/sets/fig-017466.jpg,4
fig-017467,Ganondorf,6,https://cdn.rebrickable.com/media/sets/fig-017467.jpg,4
fig-017468,"Princess Leia, White Robe (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017468.jpg,4
fig-017470,"Luke Skywalker, Orange Rebel Pilot Outift (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017470.jpg,4
fig-017471,"Astromech Droid, R2-D2 (SMART Play)",5,https://cdn.rebrickable.com/media/sets/fig-017471.jpg,4
fig-017472,"Rebel Crew, Sienna Brown Head",5,https://cdn.rebrickable.com/media/sets/fig-017472.jpg,4
fig-017473,Grimfax,4,https://cdn.rebrickable.com/media/sets/fig-017473.jpg,4
fig-017474,Hibernus / Master of Ice,4,https://cdn.rebrickable.com/media/sets/fig-017474.jpg,4
fig-017475,Audi Revolut F1 Driver,4,https://cdn.rebrickable.com/media/sets/fig-017475.jpg,4
fig-017477,"Jay (Draconus Form, No Wings or Tails)",4,https://cdn.rebrickable.com/media/sets/fig-017477.jpg,4
fig-017478,"Audi Revolut F1 Driver, Hair",4,https://cdn.rebrickable.com/media/sets/fig-017478.jpg,4
fig-017479,"Pit Crew, Reddish Orange Jacket, Dark Bluish Gray Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017479.jpg,8
fig-017480,"Pit Crew, Reddish Orange Jacket, Dark Bluish Gray Legs, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-017480.jpg,8
fig-017481,"Wicket, Ewok (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017481.jpg,4
fig-017482,"AT-ST Driver, Printed Legs, Plain Arms",4,https://cdn.rebrickable.com/media/sets/fig-017482.jpg,4
fig-017483,"Batman, Pearl Titanium Suit, Black Cape (Synderverse)",6,https://cdn.rebrickable.com/media/sets/fig-017483.jpg,3
fig-017484,Michael Schumacher,4,https://cdn.rebrickable.com/media/sets/fig-017484.jpg,4
fig-017485,"Batman, Black Suit, Black Cape and Cowl, Rubber Cape",5,https://cdn.rebrickable.com/media/sets/fig-017485.jpg,3
fig-017486,"Batman, Pearl Gold Suit, Cape, and Cowl",5,https://cdn.rebrickable.com/media/sets/fig-017486.jpg,4
fig-017488,"Luke Skywalker, Dagobah Outfit (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017488.jpg,4
fig-017489,"Astromech Droid, R2-D2, Flat Silver Dome, Mud Stains",4,https://cdn.rebrickable.com/media/sets/fig-017489.jpg,4
fig-017491,"Yoda, Olive Green Head (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017491.jpg,4
fig-017492,"Batman, Black Suit, Black Cape and Cowl, Silver Logo, Printed Cowl",5,https://cdn.rebrickable.com/media/sets/fig-017492.jpg,3
fig-017493,"Baby, Red Torso, Blue Legs",2,https://cdn.rebrickable.com/media/sets/fig-017493.jpg,0
fig-017495,"Winnie the Pooh, White Bib",3,https://cdn.rebrickable.com/media/sets/fig-017495.jpg,4
fig-017496,Blue Classic Space Droid,11,https://cdn.rebrickable.com/media/sets/fig-017496.jpg,4
fig-017498,C-3PO (SMART Play),2,https://cdn.rebrickable.com/media/sets/fig-017498.jpg,4
fig-017500,"Chewbacca, Dark Brown (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017500.jpg,4
fig-017502,"Han Solo, Black Vest (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017502.jpg,4
fig-017503,"Luke Skywalker, White Robe (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017503.jpg,4
fig-017504,Jawa,4,https://cdn.rebrickable.com/media/sets/fig-017504.jpg,4
fig-017505,Gnk Power Droid (GONK) - Blue,13,https://cdn.rebrickable.com/media/sets/fig-017505.jpg,4
fig-017506,"Batman, Dark Bluish Gray Suit, Black Cape and Cowl",5,https://cdn.rebrickable.com/media/sets/fig-017506.jpg,3
fig-017507,"Greedo, Sand Green Skin (SMART Play)",2,https://cdn.rebrickable.com/media/sets/fig-017507.jpg,4
fig-017509,"Obi-Wan Kenobi, Old (SMART Play)",3,https://cdn.rebrickable.com/media/sets/fig-017509.jpg,4
fig-017510,"Sandtrooper, Black Pauldron, Sienna Brown Head",5,https://cdn.rebrickable.com/media/sets/fig-017510.jpg,4
fig-017511,Football Fan,4,https://cdn.rebrickable.com/media/sets/fig-017511.jpg,4
fig-017512,"F1 ACADMEY Driver, Black Suit, White Helmet",4,https://cdn.rebrickable.com/media/sets/fig-017512.jpg,3
fig-017513,"Police Officer, Vibrant Yellow Torso, Dark Blue Legs, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-017513.jpg,8
fig-017514,"Police Officer, Black Torso, Dark Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017514.jpg,3
fig-017515,"Police Officer, Reddish Brown Torso, Black Legs, Bright Light Yellow Hair",4,https://cdn.rebrickable.com/media/sets/fig-017515.jpg,8
fig-017516,"Criminal, Black Suit, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-017516.jpg,3
fig-017517,"Criminal, White Torso, Sand Blue Legs, Medium Nougat Hair",4,https://cdn.rebrickable.com/media/sets/fig-017517.jpg,8
fig-017518,"Prisoner, Orange Suit, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017518.jpg,8
fig-017520,Imperial Scout Trooper,4,https://cdn.rebrickable.com/media/sets/fig-017520.jpg,4
fig-017521,"Ginny Weasley, Closed Gryffindor Robes, Short Legs, Skirt",5,https://cdn.rebrickable.com/media/sets/fig-017521.jpg,4
fig-017522,Snowgie,2,https://cdn.rebrickable.com/media/sets/fig-017522.jpg,4
fig-017523,"Dragonian Warrior, Short Horns, 28621pr9761 Head",7,https://cdn.rebrickable.com/media/sets/fig-017523.jpg,4
fig-017524,"Mateo, Dark Azure Torso, Red Mask",5,https://cdn.rebrickable.com/media/sets/fig-017524.jpg,0
fig-017525,Draco Malfoy,4,https://cdn.rebrickable.com/media/sets/fig-017525.jpg,4
fig-017526,"Paisley, Dark Turquoise Top, Bright Light Blue Pants",4,https://cdn.rebrickable.com/media/sets/fig-017526.jpg,1
fig-017527,"Police Officer, White Legs, Cap, Silver Glasses",4,https://cdn.rebrickable.com/media/sets/fig-017527.jpg,4
fig-017528,"Black/White Nike Outfit, Hood with Cap",4,https://cdn.rebrickable.com/media/sets/fig-017528.jpg,3
fig-017529,"Pan Am Air Hostess, Sand Blue Uniform",4,https://cdn.rebrickable.com/media/sets/fig-017529.jpg,4
fig-017530,"Pan Am Air Hostess, Blue Uniform",4,https://cdn.rebrickable.com/media/sets/fig-017530.jpg,4
fig-017531,"Pan Am Pilot, Black Uniform",4,https://cdn.rebrickable.com/media/sets/fig-017531.jpg,3
fig-017532,"Pan Am Pilot, Dark Blue Uniform",4,https://cdn.rebrickable.com/media/sets/fig-017532.jpg,6
fig-017533,Tintin,7,https://cdn.rebrickable.com/media/sets/fig-017533.jpg,4
fig-017534,Captain Haddock,7,https://cdn.rebrickable.com/media/sets/fig-017534.jpg,9
fig-017535,Professor Calculus,7,https://cdn.rebrickable.com/media/sets/fig-017535.jpg,4
fig-017536,Thomson,7,https://cdn.rebrickable.com/media/sets/fig-017536.jpg,4
fig-017537,Thompson,7,https://cdn.rebrickable.com/media/sets/fig-017537.jpg,4
fig-017538,Colonel Ward,4,https://cdn.rebrickable.com/media/sets/fig-017538.jpg,4
fig-017539,Carson Teva,4,https://cdn.rebrickable.com/media/sets/fig-017539.jpg,4
fig-017540,"Astromech Droid, Dark Green Head, New Republic",4,https://cdn.rebrickable.com/media/sets/fig-017540.jpg,4
fig-017541,Lloyd (The Final Battle),4,https://cdn.rebrickable.com/media/sets/fig-017541.jpg,4
fig-017542,"Pilot, Light Aqua Shirt, Dark Blue Legs, Cap",4,https://cdn.rebrickable.com/media/sets/fig-017542.jpg,6
fig-017543,"Bone Knight, Shoulder Armor, Red Hat",5,https://cdn.rebrickable.com/media/sets/fig-017543.jpg,4
fig-017544,Garmadon,5,https://cdn.rebrickable.com/media/sets/fig-017544.jpg,4
fig-017545,"Ender Explorer, Harnass",4,https://cdn.rebrickable.com/media/sets/fig-017545.jpg,4
fig-017546,Makena,3,https://cdn.rebrickable.com/media/sets/fig-017546.jpg,4
fig-017547,LEGO Club Lime Max,4,https://cdn.rebrickable.com/media/sets/fig-017547.jpg,4
fig-017548,Taco Chef,4,https://cdn.rebrickable.com/media/sets/fig-017548.jpg,4
fig-017549,"Postal Worker, Red Jacket with Zipper and Letter Logo, Blue Legs, Red Cap",4,https://cdn.rebrickable.com/media/sets/fig-017549.jpg,0
fig-017550,"Realm Raider, Armor",4,https://cdn.rebrickable.com/media/sets/fig-017550.jpg,4
fig-017551,"Hero, Armor, Helmet",5,https://cdn.rebrickable.com/media/sets/fig-017551.jpg,4
fig-017552,"Grogu, 7789 Body, Mandalorian Apprentice",2,https://cdn.rebrickable.com/media/sets/fig-017552.jpg,4
fig-017554,"Grogu, 7789 Body",2,https://cdn.rebrickable.com/media/sets/fig-017554.jpg,4
fig-017555,Robot T. rex,5,https://cdn.rebrickable.com/media/sets/fig-017555.jpg,4
fig-017556,Marine Biologist,4,https://cdn.rebrickable.com/media/sets/fig-017556.jpg,4
fig-017557,BIONICLE Cosplayer,5,https://cdn.rebrickable.com/media/sets/fig-017557.jpg,4
fig-017558,Unicorn Elf,4,https://cdn.rebrickable.com/media/sets/fig-017558.jpg,4
fig-017559,Mysterious Ronin,5,https://cdn.rebrickable.com/media/sets/fig-017559.jpg,4
fig-017560,Cute Witch,5,https://cdn.rebrickable.com/media/sets/fig-017560.jpg,4
fig-017561,Football Goalkeeper,4,https://cdn.rebrickable.com/media/sets/fig-017561.jpg,4
fig-017562,Tuba Player,5,https://cdn.rebrickable.com/media/sets/fig-017562.jpg,4
fig-017563,Chocolatier,4,https://cdn.rebrickable.com/media/sets/fig-017563.jpg,4
fig-017564,Trash Monster,4,https://cdn.rebrickable.com/media/sets/fig-017564.jpg,4
fig-017565,Boba Cup Fan,4,https://cdn.rebrickable.com/media/sets/fig-017565.jpg,4
fig-017566,Monster Hunter,5,https://cdn.rebrickable.com/media/sets/fig-017566.jpg,4
fig-017567,"Imperial Remnant Stormtrooper, Medium Nougat Head, Pauldron",5,https://cdn.rebrickable.com/media/sets/fig-017567.jpg,4
fig-017568,"The Mandalorian / Din Djarin, Dark Brown Outfit with Jet Pack",5,https://cdn.rebrickable.com/media/sets/fig-017568.jpg,4
fig-017569,"Colonel Ward, Sand Green Torso",4,https://cdn.rebrickable.com/media/sets/fig-017569.jpg,4
fig-017570,Garazeb (Zeb) Orrelios,3,https://cdn.rebrickable.com/media/sets/fig-017570.jpg,4
fig-017571,Imperial Remnant AT-RT Driver,4,https://cdn.rebrickable.com/media/sets/fig-017571.jpg,4
fig-017572,"Bike Rider, Dark Turquoise Torso, Dark Tan Legs, Black Helmet",5,https://cdn.rebrickable.com/media/sets/fig-017572.jpg,8
fig-017573,"The Mandalorian / Din Djarin, Dark Brown Outfit, Cape",5,https://cdn.rebrickable.com/media/sets/fig-017573.jpg,4
fig-017574,"USA Soccer Player, Home Shirt",4,https://cdn.rebrickable.com/media/sets/fig-017574.jpg,4
fig-017575,"USA Soccer Player, Away Shirt",4,https://cdn.rebrickable.com/media/sets/fig-017575.jpg,4
fig-017576,Vinícius Júnior,4,https://cdn.rebrickable.com/media/sets/fig-017576.jpg,4
fig-017577,Lewis Hamilton,4,https://cdn.rebrickable.com/media/sets/fig-017577.jpg,4
fig-017578,Charles Leclerc,4,https://cdn.rebrickable.com/media/sets/fig-017578.jpg,4
fig-017579,Kylian Mbappé,4,https://cdn.rebrickable.com/media/sets/fig-017579.jpg,4
fig-017580,Cristiano Ronaldo,4,https://cdn.rebrickable.com/media/sets/fig-017580.jpg,4
fig-017581,Lionel Messi,4,https://cdn.rebrickable.com/media/sets/fig-017581.jpg,4
fig-017582,"Woody, Happy, Plain Legs",4,https://cdn.rebrickable.com/media/sets/fig-017582.jpg,4
fig-017583,"Jessie, Sherriff Badge",4,https://cdn.rebrickable.com/media/sets/fig-017583.jpg,4
fig-017584,Slinky Dog,2,https://cdn.rebrickable.com/media/sets/fig-017584.jpg,4
fig-017585,"Dennis Nedry, Yellow Hood",4,https://cdn.rebrickable.com/media/sets/fig-017585.jpg,4
fig-017586,"Sydney Anniversary, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-017586.jpg,8
fig-017587,"Sydney Anniversary, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-017587.jpg,8
fig-017588,"5th Anniversary LEGO Store Wangfujing Beijing, Dark Turquoise Legs",4,https://cdn.rebrickable.com/media/sets/fig-017588.jpg,4
fig-017589,"5th Anniversary LEGO Store Wangfujing Beijing, Red Legs",4,https://cdn.rebrickable.com/media/sets/fig-017589.jpg,4
fig-017590,"5th Anniversary LEGO Store Wangfujing Beijing, Red Short Legs",4,https://cdn.rebrickable.com/media/sets/fig-017590.jpg,4
fig-017591,"5th Anniversary LEGO Store Wangfujing Beijing, White Legs",4,https://cdn.rebrickable.com/media/sets/fig-017591.jpg,4
fig-017592,"5th Anniversary LEGO Store People's Square Shanghai, Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-017592.jpg,4
fig-017593,"5th Anniversary LEGO Store People's Square Shanghai, Magenta Legs",4,https://cdn.rebrickable.com/media/sets/fig-017593.jpg,4
